Year,County,Hospital,Surgery,Cases
2013,Los Angeles,Providence Holy Cross Medical Center,LIVER,6
2013,Los Angeles,Providence Holy Cross Medical Center,COLON,51
2013,Los Angeles,Providence Holy Cross Medical Center,BRAIN,7
2013,Los Angeles,Providence Holy Cross Medical Center,PROSTATE,10
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,STOMACH,5
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,RECTUM,5
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,PROSTATE,1
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,PANCREAS,8
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,BREAST,32
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,BRAIN,8
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,LUNG,5
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,COLON,14
2013,Los Angeles,Good Samaritan Hospital - Los Angeles,LIVER,12
2013,Los Angeles,Huntington Memorial Hospital,STOMACH,12
2013,Los Angeles,Huntington Memorial Hospital,RECTUM,18
2013,Los Angeles,Huntington Memorial Hospital,PROSTATE,122
2013,Los Angeles,Huntington Memorial Hospital,PANCREAS,16
2013,Los Angeles,Huntington Memorial Hospital,LIVER,8
2013,Los Angeles,Huntington Memorial Hospital,ESOPHAGUS,1
2013,Los Angeles,Huntington Memorial Hospital,COLON,61
2013,Los Angeles,Huntington Memorial Hospital,BREAST,145
2013,Los Angeles,Huntington Memorial Hospital,LUNG,25
2013,Los Angeles,Huntington Memorial Hospital,BRAIN,27
2013,Los Angeles,Huntington Memorial Hospital,BLADDER,6
2013,Los Angeles,Citrus Valley Medical Center - Inter Community Campus,LUNG,6
2013,Los Angeles,Citrus Valley Medical Center - Inter Community Campus,COLON,31
2013,Los Angeles,Citrus Valley Medical Center - Inter Community Campus,STOMACH,2
2013,Los Angeles,Citrus Valley Medical Center - Inter Community Campus,RECTUM,3
2013,Los Angeles,Citrus Valley Medical Center - Inter Community Campus,BRAIN,3
2013,Los Angeles,Citrus Valley Medical Center - Inter Community Campus,BREAST,36
2013,Los Angeles,Torrance Memorial Medical Center,STOMACH,13
2013,Los Angeles,Torrance Memorial Medical Center,RECTUM,23
2013,Los Angeles,Torrance Memorial Medical Center,PROSTATE,63
2013,Los Angeles,Torrance Memorial Medical Center,LIVER,2
2013,Los Angeles,Torrance Memorial Medical Center,ESOPHAGUS,12
2013,Los Angeles,Torrance Memorial Medical Center,COLON,81
2013,Los Angeles,Torrance Memorial Medical Center,BREAST,286
2013,Los Angeles,Torrance Memorial Medical Center,BRAIN,3
2013,Los Angeles,Torrance Memorial Medical Center,BLADDER,7
2013,Los Angeles,Torrance Memorial Medical Center,LUNG,37
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,LUNG,48
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,LIVER,68
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,ESOPHAGUS,1
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,COLON,50
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,BRAIN,44
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,BREAST,238
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,BLADDER,25
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,PANCREAS,23
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,STOMACH,12
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,RECTUM,27
2013,Los Angeles,Kaiser Foundation Hospital - Sunset,PROSTATE,72
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,STOMACH,12
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,RECTUM,6
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,PROSTATE,10
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,PANCREAS,10
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,BREAST,236
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,BLADDER,1
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,LIVER,5
2013,Los Angeles,Kaiser Foundation Hospital - South Bay,COLON,41
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,PANCREAS,5
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,LUNG,65
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,LIVER,3
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,ESOPHAGUS,4
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,COLON,49
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,BREAST,167
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,BLADDER,3
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,STOMACH,10
2013,Los Angeles,Kaiser Foundation Hospital - Panorama City,RECTUM,4
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,RECTUM,10
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,PANCREAS,10
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,LUNG,3
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,COLON,59
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,BREAST,179
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,BLADDER,5
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,LIVER,7
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,STOMACH,9
2013,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,PROSTATE,342
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,LUNG,16
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,BRAIN,4
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,STOMACH,4
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,LIVER,8
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,BLADDER,2
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,COLON,33
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,BREAST,127
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,PROSTATE,33
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,RECTUM,8
2013,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,PANCREAS,7
2013,Los Angeles,Community Hospital Long Beach,COLON,2
2013,Los Angeles,Community Hospital Long Beach,STOMACH,1
2013,Los Angeles,Community Hospital Long Beach,RECTUM,1
2013,Los Angeles,Marina Del Rey Hospital,RECTUM,2
2013,Los Angeles,Marina Del Rey Hospital,PROSTATE,6
2013,Los Angeles,Marina Del Rey Hospital,LUNG,2
2013,Los Angeles,Marina Del Rey Hospital,COLON,10
2013,Los Angeles,Marina Del Rey Hospital,BREAST,44
2013,Los Angeles,Providence Tarzana Medical Center,RECTUM,13
2013,Los Angeles,Providence Tarzana Medical Center,LUNG,9
2013,Los Angeles,Providence Tarzana Medical Center,BLADDER,1
2013,Los Angeles,Providence Tarzana Medical Center,LIVER,1
2013,Los Angeles,Providence Tarzana Medical Center,COLON,31
2013,Los Angeles,Providence Tarzana Medical Center,BREAST,143
2013,Los Angeles,Providence Tarzana Medical Center,BRAIN,1
2013,Los Angeles,Providence Tarzana Medical Center,STOMACH,5
2013,Los Angeles,Memorial Hospital of Gardena,LUNG,1
2013,Los Angeles,Memorial Hospital of Gardena,COLON,5
2013,Los Angeles,Memorial Hospital of Gardena,BREAST,6
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,STOMACH,3
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,PROSTATE,1
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,RECTUM,21
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,LUNG,13
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,BREAST,59
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,COLON,31
2013,Los Angeles,Glendale Memorial Hospital and Medical Center,BRAIN,3
2013,Los Angeles,Mission Community Hospital - Panorama Campus,COLON,5
2013,Los Angeles,Mission Community Hospital - Panorama Campus,PROSTATE,25
2013,Los Angeles,Mission Community Hospital - Panorama Campus,BLADDER,1
2013,Los Angeles,Mission Community Hospital - Panorama Campus,BREAST,6
2013,Los Angeles,Long Beach Memorial Medical Center,STOMACH,3
2013,Los Angeles,Long Beach Memorial Medical Center,RECTUM,17
2013,Los Angeles,Long Beach Memorial Medical Center,PROSTATE,16
2013,Los Angeles,Long Beach Memorial Medical Center,PANCREAS,1
2013,Los Angeles,Long Beach Memorial Medical Center,LUNG,36
2013,Los Angeles,Long Beach Memorial Medical Center,LIVER,2
2013,Los Angeles,Long Beach Memorial Medical Center,ESOPHAGUS,1
2013,Los Angeles,Long Beach Memorial Medical Center,COLON,67
2013,Los Angeles,Long Beach Memorial Medical Center,BREAST,221
2013,Los Angeles,Long Beach Memorial Medical Center,BRAIN,18
2013,Los Angeles,Long Beach Memorial Medical Center,BLADDER,1
2013,Los Angeles,Methodist Hospital of Southern California,RECTUM,6
2013,Los Angeles,Methodist Hospital of Southern California,STOMACH,5
2013,Los Angeles,Methodist Hospital of Southern California,BLADDER,1
2013,Los Angeles,Methodist Hospital of Southern California,BRAIN,7
2013,Los Angeles,Methodist Hospital of Southern California,LUNG,9
2013,Los Angeles,Methodist Hospital of Southern California,PANCREAS,1
2013,Los Angeles,Methodist Hospital of Southern California,LIVER,1
2013,Los Angeles,Methodist Hospital of Southern California,COLON,32
2013,Los Angeles,Methodist Hospital of Southern California,BREAST,71
2013,Los Angeles,Olympia Medical Center,STOMACH,2
2013,Los Angeles,Olympia Medical Center,COLON,5
2013,Los Angeles,Olympia Medical Center,BREAST,16
2013,Los Angeles,Monterey Park Hospital,RECTUM,1
2013,Los Angeles,Monterey Park Hospital,COLON,5
2013,Los Angeles,Monterey Park Hospital,BREAST,17
2013,Los Angeles,Monterey Park Hospital,STOMACH,1
2013,Los Angeles,Cedars Sinai Medical Center,STOMACH,16
2013,Los Angeles,Cedars Sinai Medical Center,PROSTATE,176
2013,Los Angeles,Cedars Sinai Medical Center,RECTUM,36
2013,Los Angeles,Cedars Sinai Medical Center,PANCREAS,49
2013,Los Angeles,Cedars Sinai Medical Center,LIVER,43
2013,Los Angeles,Cedars Sinai Medical Center,ESOPHAGUS,23
2013,Los Angeles,Cedars Sinai Medical Center,LUNG,205
2013,Los Angeles,Cedars Sinai Medical Center,COLON,109
2013,Los Angeles,Cedars Sinai Medical Center,BREAST,652
2013,Los Angeles,Cedars Sinai Medical Center,BRAIN,121
2013,Los Angeles,Cedars Sinai Medical Center,BLADDER,28
2013,Los Angeles,Northridge Hospital Medical Center,RECTUM,5
2013,Los Angeles,Northridge Hospital Medical Center,STOMACH,5
2013,Los Angeles,Northridge Hospital Medical Center,PROSTATE,45
2013,Los Angeles,Northridge Hospital Medical Center,PANCREAS,4
2013,Los Angeles,Northridge Hospital Medical Center,LUNG,10
2013,Los Angeles,Northridge Hospital Medical Center,BRAIN,2
2013,Los Angeles,Northridge Hospital Medical Center,BLADDER,1
2013,Los Angeles,Northridge Hospital Medical Center,BREAST,22
2013,Los Angeles,Northridge Hospital Medical Center,COLON,22
2013,Los Angeles,Northridge Hospital Medical Center,LIVER,2
2013,Los Angeles,Norwalk Community Hospital,STOMACH,1
2013,Los Angeles,Norwalk Community Hospital,RECTUM,1
2013,Los Angeles,Norwalk Community Hospital,COLON,1
2013,Los Angeles,Norwalk Community Hospital,BREAST,1
2013,Los Angeles,College Medical Center,COLON,5
2013,Los Angeles,College Medical Center,BREAST,3
2013,Los Angeles,College Medical Center,LUNG,1
2013,Los Angeles,Pomona Valley Hospital Medical Center,PROSTATE,19
2013,Los Angeles,Pomona Valley Hospital Medical Center,RECTUM,6
2013,Los Angeles,Pomona Valley Hospital Medical Center,LUNG,11
2013,Los Angeles,Pomona Valley Hospital Medical Center,BRAIN,12
2013,Los Angeles,Pomona Valley Hospital Medical Center,BREAST,171
2013,Los Angeles,Pomona Valley Hospital Medical Center,STOMACH,7
2013,Los Angeles,Pomona Valley Hospital Medical Center,COLON,34
2013,Los Angeles,Presbyterian Intercommunity Hospital,STOMACH,8
2013,Los Angeles,Presbyterian Intercommunity Hospital,RECTUM,13
2013,Los Angeles,Presbyterian Intercommunity Hospital,PROSTATE,25
2013,Los Angeles,Presbyterian Intercommunity Hospital,PANCREAS,2
2013,Los Angeles,Presbyterian Intercommunity Hospital,LUNG,18
2013,Los Angeles,Presbyterian Intercommunity Hospital,LIVER,3
2013,Los Angeles,Presbyterian Intercommunity Hospital,ESOPHAGUS,2
2013,Los Angeles,Presbyterian Intercommunity Hospital,BLADDER,5
2013,Los Angeles,Presbyterian Intercommunity Hospital,BREAST,170
2013,Los Angeles,Presbyterian Intercommunity Hospital,COLON,47
2013,Los Angeles,Presbyterian Intercommunity Hospital,BRAIN,10
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,RECTUM,4
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,STOMACH,2
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,PROSTATE,67
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,BLADDER,3
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,BREAST,45
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,COLON,16
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,LUNG,1
2013,Los Angeles,Citrus Valley Medical Center - Queen of the Valley Campus,BRAIN,8
2013,Los Angeles,Silver Lake Medical Center - Downtown Campus,COLON,3
2013,Los Angeles,San Dimas Community Hospital,RECTUM,1
2013,Los Angeles,San Dimas Community Hospital,COLON,11
2013,Los Angeles,San Dimas Community Hospital,BREAST,3
2013,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,STOMACH,1
2013,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,RECTUM,1
2013,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,PROSTATE,2
2013,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,COLON,4
2013,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,BREAST,23
2013,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,BRAIN,1
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,LUNG,1
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,RECTUM,7
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,PROSTATE,54
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,PANCREAS,1
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,COLON,20
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,BREAST,119
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,BRAIN,1
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,BLADDER,8
2013,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,STOMACH,8
2013,Los Angeles,Pacifica Hospital of the Valley,BREAST,3
2013,Los Angeles,Pacifica Hospital of the Valley,COLON,3
2013,Los Angeles,Sherman Oaks Hospital,COLON,1
2013,Los Angeles,Sherman Oaks Hospital,STOMACH,1
2013,Los Angeles,Saint Francis Medical Center,LUNG,5
2013,Los Angeles,Saint Francis Medical Center,RECTUM,2
2013,Los Angeles,Saint Francis Medical Center,LIVER,1
2013,Los Angeles,Saint Francis Medical Center,BREAST,35
2013,Los Angeles,Saint Francis Medical Center,BRAIN,6
2013,Los Angeles,Saint Francis Medical Center,COLON,17
2013,Los Angeles,Saint Johnﾒs Health Center,BREAST,211
2013,Los Angeles,Saint Johnﾒs Health Center,PANCREAS,9
2013,Los Angeles,Saint Johnﾒs Health Center,STOMACH,12
2013,Los Angeles,Saint Johnﾒs Health Center,RECTUM,11
2013,Los Angeles,Saint Johnﾒs Health Center,PROSTATE,8
2013,Los Angeles,Saint Johnﾒs Health Center,LUNG,24
2013,Los Angeles,Saint Johnﾒs Health Center,LIVER,18
2013,Los Angeles,Saint Johnﾒs Health Center,COLON,54
2013,Los Angeles,Saint Johnﾒs Health Center,BRAIN,51
2013,Los Angeles,Saint Johnﾒs Health Center,BLADDER,1
2013,Los Angeles,Providence Saint Joseph Medical Center,STOMACH,1
2013,Los Angeles,Providence Saint Joseph Medical Center,RECTUM,10
2013,Los Angeles,Providence Saint Joseph Medical Center,PANCREAS,2
2013,Los Angeles,Providence Saint Joseph Medical Center,LUNG,20
2013,Los Angeles,Providence Saint Joseph Medical Center,LIVER,1
2013,Los Angeles,Providence Saint Joseph Medical Center,COLON,42
2013,Los Angeles,Providence Saint Joseph Medical Center,BREAST,165
2013,Los Angeles,Providence Saint Joseph Medical Center,BRAIN,12
2013,Los Angeles,Providence Saint Joseph Medical Center,BLADDER,3
2013,Los Angeles,Providence Saint Joseph Medical Center,PROSTATE,22
2013,Los Angeles,Saint Vincent Medical Center,COLON,25
2013,Los Angeles,Saint Vincent Medical Center,STOMACH,18
2013,Los Angeles,Saint Vincent Medical Center,RECTUM,12
2013,Los Angeles,Saint Vincent Medical Center,LIVER,10
2013,Los Angeles,Saint Vincent Medical Center,BREAST,33
2013,Los Angeles,Saint Vincent Medical Center,PROSTATE,4
2013,Los Angeles,Saint Vincent Medical Center,BRAIN,7
2013,Los Angeles,Saint Vincent Medical Center,BLADDER,1
2013,Los Angeles,Saint Vincent Medical Center,PANCREAS,7
2013,Los Angeles,Saint Vincent Medical Center,LUNG,12
2013,Los Angeles,Coast Plaza Hospital,STOMACH,1
2013,Los Angeles,Coast Plaza Hospital,RECTUM,1
2013,Los Angeles,Coast Plaza Hospital,COLON,2
2013,Los Angeles,Temple Community Hospital,STOMACH,1
2013,Los Angeles,Temple Community Hospital,RECTUM,1
2013,Los Angeles,Temple Community Hospital,COLON,2
2013,Los Angeles,Temple Community Hospital,BREAST,1
2013,Los Angeles,Ronald Reagan UCLA Medical Center,STOMACH,22
2013,Los Angeles,Ronald Reagan UCLA Medical Center,RECTUM,24
2013,Los Angeles,Ronald Reagan UCLA Medical Center,ESOPHAGUS,12
2013,Los Angeles,Ronald Reagan UCLA Medical Center,BLADDER,40
2013,Los Angeles,Ronald Reagan UCLA Medical Center,COLON,34
2013,Los Angeles,Ronald Reagan UCLA Medical Center,BRAIN,142
2013,Los Angeles,Ronald Reagan UCLA Medical Center,BREAST,180
2013,Los Angeles,Ronald Reagan UCLA Medical Center,LIVER,37
2013,Los Angeles,Ronald Reagan UCLA Medical Center,LUNG,79
2013,Los Angeles,Ronald Reagan UCLA Medical Center,PANCREAS,42
2013,Los Angeles,Ronald Reagan UCLA Medical Center,PROSTATE,120
2013,Los Angeles,Valley Presbyterian Hospital,PANCREAS,2
2013,Los Angeles,Valley Presbyterian Hospital,STOMACH,6
2013,Los Angeles,Valley Presbyterian Hospital,PROSTATE,1
2013,Los Angeles,Valley Presbyterian Hospital,LUNG,6
2013,Los Angeles,Valley Presbyterian Hospital,LIVER,4
2013,Los Angeles,Valley Presbyterian Hospital,COLON,18
2013,Los Angeles,Valley Presbyterian Hospital,BRAIN,3
2013,Los Angeles,Valley Presbyterian Hospital,BLADDER,3
2013,Los Angeles,Valley Presbyterian Hospital,RECTUM,8
2013,Los Angeles,Valley Presbyterian Hospital,BREAST,53
2013,Los Angeles,University of Southern California Verdugo Hills Hospital,STOMACH,1
2013,Los Angeles,University of Southern California Verdugo Hills Hospital,LUNG,3
2013,Los Angeles,University of Southern California Verdugo Hills Hospital,COLON,7
2013,Los Angeles,University of Southern California Verdugo Hills Hospital,BREAST,29
2013,Los Angeles,University of Southern California Verdugo Hills Hospital,BLADDER,1
2013,Los Angeles,University of Southern California Verdugo Hills Hospital,PROSTATE,14
2013,Los Angeles,West Hills Hospital and Medical Center,LUNG,3
2013,Los Angeles,West Hills Hospital and Medical Center,STOMACH,4
2013,Los Angeles,West Hills Hospital and Medical Center,RECTUM,8
2013,Los Angeles,West Hills Hospital and Medical Center,COLON,14
2013,Los Angeles,West Hills Hospital and Medical Center,BREAST,46
2013,Los Angeles,West Hills Hospital and Medical Center,BRAIN,8
2013,Los Angeles,West Hills Hospital and Medical Center,BLADDER,1
2013,Los Angeles,White Memorial Medical Center,STOMACH,1
2013,Los Angeles,White Memorial Medical Center,RECTUM,4
2013,Los Angeles,White Memorial Medical Center,LUNG,8
2013,Los Angeles,White Memorial Medical Center,ESOPHAGUS,2
2013,Los Angeles,White Memorial Medical Center,COLON,16
2013,Los Angeles,White Memorial Medical Center,BREAST,77
2013,Los Angeles,White Memorial Medical Center,BRAIN,9
